gene	magma_p	magma_trait	magma_sig	transcriptome_sig	coloc_sig	fine_map_sig	evidence_count	integrated_score
116840	0.095008	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0222398240840493
2658	0.095017	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0221986858091903
283165	0.095046	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.022066155647371
5988	0.095098	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0218286165862176
79694	0.095099	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0218240498003912
30813	0.095106	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.021792083644142
56113	0.095125	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0217053302213708
124599	0.095151	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.021586643086895
55061	0.09519	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0214086731799252
2260	0.095191	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0214041108078198
6911	0.095226	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.021244457971804
3624	0.095237	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0211942934851979
58498	0.095282	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0209891354479514
284933	0.095408	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.020415207998336
55170	0.095415	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0203833453677864
1070	0.095435	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0202923221592994
9904	0.095438	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0202786703233058
3049	0.095452	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0202149674288896
100302185	0.095549	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0197738538392616
9474	0.095583	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0196193426894755
9881	0.095606	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.019514851603357
105370154	0.095659	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0192741634677334
65979	0.095663	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0192560037377718
55288	0.095671	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0192196865557
3911	0.095703	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0190744481894598
116512	0.095751	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0188566816704199
102465835	0.095849	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0184124137900648
574450	0.095857	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0183761670804443
83543	0.095869	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0183218026876166
25792	0.09589	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0182266813722527
728591	0.095966	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.017882606833525
8804	0.095981	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0178147295836402
26085	0.096029	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0175975936473285
60676	0.096039	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0175523706552323
3646	0.096072	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.017403168183289
105375297	0.096087	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0173353658191864
284029	0.096089	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0173263263037022
140832	0.096127	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0171546112484797
105378966	0.096145	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0170732962291624
338324	0.096152	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.017041677832883
8379	0.096155	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0170281277962665
101929445	0.096158	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0170145781823994
103021164	0.096166	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0169784479453283
2856	0.096245	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0166218231577822
11127	0.096278	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0164729399797394
2697	0.096293	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0164052826768046
104564225	0.096333	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0162249147147868
29083	0.096347	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0161618036211877
79628	0.096377	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.016026596438249
57471	0.096398	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0159319764495987
105374057	0.096471	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0156032196385727
22982	0.096478	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.015571708085005
101929567	0.096491	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0155131926936907
80339	0.096495	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0154951895439506
3250	0.096517	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.015396185558258
9172	0.096642	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0148340909334561
10690	0.09668	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0146633582643871
116804915	0.096685	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0146408984354627
8553	0.096689	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0146229314085835
9181	0.096696	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0145914909000162
101978719	0.096697	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.014586999584592
6664	0.096743	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0143804492687927
440292	0.096754	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.014331071352793
10518	0.096778	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0142233572009307
8878	0.09679	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0141695101416077
259287	0.096829	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.013994553293124
2042	0.096836	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0139631582411048
441168	0.096866	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.013828633718268
9986	0.096873	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0137972506578141
8789	0.096904	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.013658295786453
7525	0.096918	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0135955565436714
101927018	0.096997	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0132416977295675
128387	0.097013	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0131700652186022
103689912	0.097019	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0131432060727679
9638	0.097022	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0131297771227439
2958	0.097082	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.012861285285954
613227	0.097107	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0127494626584357
55005	0.097163	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.012499084404869
8987	0.097174	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0124499199194026
6376	0.097178	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0124320433045197
7695	0.09718	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0124231052730126
84251	0.097193	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0123650125515629
90827	0.097211	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0122845893020764
137814	0.09724	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.012155049828702
4775	0.097333	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0117398905836605
79788	0.097386	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0115034718663365
252884	0.097456	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.011191417842654
109623461	0.097481	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.011080024293896
10984	0.097484	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0110666589878585
1797	0.097558	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0107371115754764
79861	0.097563	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.010714853874768
55295	0.097566	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0107014998018642
8462	0.097569	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0106881461395707
115749	0.097613	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0104923395843817
254225	0.097631	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0104122623405596
256297	0.097651	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.010323304938767
164153	0.097654	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0103099628999475
154075	0.097705	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0100832109296751
102724159	0.097718	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0100254303381064
5822	0.097718	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0100254303381064
23114	0.097741	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0099232219657124
5790	0.097769	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0097988268393616
101929655	0.097781	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0097455255477288
100131303	0.097814	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0095989807174541
57010	0.097821	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0095679018064758
105372990	0.097863	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.009381475031471
4072	0.097893	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0092483620279453
388698	0.097935	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0090620723398556
100131626	0.098001	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0087694927537691
694	0.098019	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0086897325181174
5214	0.098063	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.00849482469869
54549	0.09808	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0084195428256602
79017	0.098108	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0082955775925586
9693	0.09818	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0079769722361493
84105	0.098231	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0077514347756726
109623463	0.098264	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0076055611601857
100302246	0.098276	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0075525283547586
118432	0.098314	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.007384633848244
83648	0.098334	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0072962943821115
101929439	0.098371	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.007132913725596
29780	0.098426	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.006890164119387
153201	0.098428	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.006881339417183
29906	0.098452	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0067754569749103
30062	0.098505	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0065417246567248
9262	0.098616	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0060526170265227
102724646	0.098686	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.005744453753887
2314	0.098718	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.005603651910534
101927907	0.098724	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0055772566461807
100847065	0.098728	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0055596606944777
10866	0.098757	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0054321113609512
8581	0.098787	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0053002031829528
2052	0.098854	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0050057528269827
283738	0.098879	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0048959344142196
102723562	0.098915	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0047378446691195
55556	0.098944	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0046105364338067
8314	0.098972	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0044876535382912
3713	0.098973	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0044832655064448
109617000	0.099038	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0041981384949388
11226	0.099054	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0041279820855373
102465874	0.09914	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0037510854308678
340485	0.09914	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0037510854308678
51193	0.09924	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0033132443998285
221833	0.099251	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0032651088238496
403284	0.099262	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0032169785824463
9095	0.099271	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.003177603261066
2230	0.099303	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0030376310236009
693204	0.099318	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0029720345635997
26062	0.099364	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0027709338446167
84922	0.099374	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0027272286163995
3936	0.099425	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.002504400341982
100505648	0.099448	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0024039465536014
83737	0.099458	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0023602782396974
2203	0.099532	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0020372691121804
1961	0.099539	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0020067266285984
9343	0.099557	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0019281986752937
10492	0.099596	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0017581034720004
1047	0.099611	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.001692699974725
15	0.09964	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.001566281135531
80267	0.099675	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.001413755665568
1592	0.099717	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.001230795782426
221188	0.099721	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.001213375050892
10486	0.099756	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.001060973450481
84173	0.099798	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.000878162096068
953	0.099826	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0007563305971197
100286922	0.099849	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0006562802840815
84680	0.099852	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0006432319423524
729747	0.099868	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0005736474067495
100132476	0.09987	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0005649501236702
9045	0.099931	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0002997666238957
11077	0.099938	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.000269346084697
100616362	0.099952	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0002085113980534
55299	0.099962	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0001650632671306
2730	0.099997	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	1.0000130290298934
101929019	0.10002	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9999131497883511
100507096	0.10008	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9996527033146364
110117499	0.10008	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9996527033146364
8503	0.10008	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9996527033146364
80207	0.10013	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9994357838346244
113218500	0.10017	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9992623262259668
100996521	0.10021	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9990889378687767
105374704	0.10022	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.999045601593542
107986453	0.10022	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.999045601593542
10641	0.10027	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9988289850585993
100130155	0.10031	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9986557695883987
57580	0.10032	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9986124765133587
27254	0.10038	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9983528086539618
101929154	0.10048	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9979203736068791
101929261	0.10048	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9979203736068791
5046	0.10049	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9978771537748383
51747	0.10054	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9976611191079435
100616434	0.1006	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9974020192800914
6218	0.10067	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9970999313886126
100528064	0.10068	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9970567931236749
120425	0.10068	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9970567931236749
23277	0.10071	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9969274040323252
7272	0.10078	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.9966256459802502
